Timestamp,M6,M6_D,M1,M1_D,M15,M15_D,M2,M2_D,M3,M3_D,M13,M13_D,M4,M4_D,M7,M7_D
2021-03-23 19:00:00,22.62500048,0.0250001,24.60000038,0.15000057,21.9749999,0.32499933,22.39999962,0,23.60000038,0,19.55000019,-0.12499952,22.5,0.27499962,22.94999981,0.09000034
2021-03-23 20:00:00,22.57500029,-0.05000019,24.44999981,-0.15000057,22.05000019,0.07500029,22.39999962,0,23.67500067,0.07500029,19.52499962,-0.02500057,22.39999962,-0.10000038,23,0.05000019
2021-03-23 21:00:00,22.60000038,0.02500009,24.2750001,-0.17499971,21.80000019,-0.25,22.39999962,0,23.70000076,0.02500009,20.2249999,0.70000028,22.39999962,0,23.0250001,0.0250001
2021-03-23 22:00:00,22.60000038,0,24.10000038,-0.17499972,21.67500019,-0.125,22.39999962,0,23.70000076,0,20.44999981,0.22499991,22.32499933,-0.07500029,23.20000076,0.17500066
2021-03-23 23:00:00,22.60000038,0,24.10000038,0,21.53333346,-0.14166673,22.39999962,0,23.70000076,0,20.5,0.05000019,22.29999924,-0.02500009,23.20000076,0
2021-03-24 00:00:00,22.60000038,0,24,-0.10000038,21.5,-0.03333346,22.39999962,0,23.70000076,0,20.5,0,22.29999924,0,23.20000076,0
2021-03-24 01:00:00,22.60000038,0,24,0,21.37999954,-0.12000046,22.39999962,0,23.70000076,0,20.5,0,22.29999924,0,23.10000038,-0.10000038
2021-03-24 02:00:00,22.60000038,0,24,0,21.37499952,-0.00500002,22.39999962,0,23.70000076,0,20.5,0,22.29999924,0,23.10000038,0
2021-03-24 03:00:00,22.60000038,0,24,0,21.29999924,-0.07500028,22.39999962,0,23.70000076,0,20.39999962,-0.10000038,22.29999924,0,23.10000038,0
2021-03-24 04:00:00,22.60000038,0,24,0,21.29999924,0,22.39999962,0,23.70000076,0,20.39999962,0,22.29999924,0,23.10000038,0
2021-03-24 05:00:00,22.62500048,0.0250001,24,0,21.34999943,0.05000019,22.39999962,0,23.70000076,0,20.42499971,0.02500009,22.29999924,0,23.10000038,0
2021-03-24 06:00:00,23,0.37499952,23.75,-0.25,21.32499933,-0.0250001,22.39999962,0,23.79999924,0.09999848,20.5250001,0.10000039,22.34999943,0.05000019,23.0250001,-0.07500028
2021-03-24 07:00:00,23.05000019,0.05000019,23.8333327,0.0833327,21.42499971,0.10000038,22.39999962,0,23.79999924,0,20.45000029,-0.07499981,22.39999962,0.05000019,23.05000019,0.02500009
2021-03-24 08:00:00,22.62499952,-0.42500067,23.72000046,-0.11333224,21.25,-0.17499971,22.39999962,0,23.79999924,0,20.82499981,0.37499952,22.34999943,-0.05000019,23.05000019,0
2021-03-24 09:00:00,22.89999962,0.2750001,23.70000076,-0.0199997,21.4749999,0.2249999,22.39999962,0,23.79999924,0,21,0.17500019,22.39999962,0.05000019,23,-0.05000019
2021-03-24 10:00:00,22.89999962,0,23.70000076,0,21.44999981,-0.02500009,22.39999962,0,23.79999924,0,21.12500048,0.12500048,22.39999962,0,23,0
2021-03-24 11:00:00,22.89999962,0,23.75,0.04999924,21.5,0.05000019,22.39999962,0,23.79999924,0,21.22500038,0.0999999,22.43333308,0.03333346,22.75,-0.25
2021-03-24 12:00:00,22.79999924,-0.10000038,23.67500067,-0.07499933,21.65000057,0.15000057,22.37999954,-0.02000008,23.70000076,-0.09999848,21.29999924,0.07499886,22.39999962,-0.03333346,22.89999962,0.14999962
2021-03-24 13:00:00,22.82499933,0.02500009,23.57500029,-0.10000038,21.67500067,0.0250001,22.29999924,-0.0800003,23.70000076,0,21.39999962,0.10000038,22.39999962,0,22.89999962,0
2021-03-24 14:00:00,22.79999987,-0.02499946,23.6666673,0.09166701,21.75,0.07499933,22.29999924,0,23.70000076,0,21.42499971,0.02500009,22.39999962,0,22.89999962,0
2021-03-24 15:00:00,22.5,-0.29999987,23.70000076,0.03333346,21.77499962,0.02499962,22.29999924,0,23.79999924,0.09999848,21.5,0.07500029,22.39999962,0,22.89999962,0
2021-03-24 16:00:00,22.7249999,0.2249999,23.5250001,-0.17500066,21.60000038,-0.17499924,22.29999924,0,23.79999924,0,21.65000057,0.15000057,22.44999981,0.05000019,22.89999962,0
2021-03-24 17:00:00,22.84999943,0.12499953,23.62500048,0.10000038,21.70000076,0.10000038,22.32499933,0.02500009,23.79999924,0,21.65000057,0,22.34999943,-0.10000038,23.05000019,0.15000057
2021-03-24 18:00:00,22.89999962,0.05000019,23.65000057,0.02500009,21.72500038,0.02499962,22.39999962,0.07500029,23.79999924,0,21.5,-0.15000057,22.29999924,-0.05000019,23.20000076,0.15000057
2021-03-24 19:00:00,23,0.10000038,23.5250001,-0.12500047,22,0.27499962,22.39999962,0,23.79999924,0,21.55000019,0.05000019,22.39999962,0.10000038,23.22500038,0.02499962
2021-03-24 20:00:00,23,0,23.60000038,0.07500028,22.22500038,0.22500038,22.39999962,0,23.79999924,0,21.5,-0.05000019,22.5,0.10000038,23.17500067,-0.04999971
2021-03-24 21:00:00,23.20000076,0.20000076,23.69999981,0.09999943,22.15000057,-0.07499981,22.5,0.10000038,23.79999924,0,21.39999962,-0.10000038,22.44999981,-0.05000019,23.12500048,-0.05000019
2021-03-24 22:00:00,23.16000061,-0.04000015,23.77499962,0.07499981,21.84999943,-0.30000114,22.5,0,23.79999924,0,21.29999971,-0.09999991,22.39999962,-0.05000019,23.20000076,0.07500028
2021-03-24 23:00:00,23.10000038,-0.06000023,23.82499933,0.04999971,21.70000076,-0.14999867,22.5,0,23.79999924,0,21.05000019,-0.24999952,22.42499971,0.02500009,23.07500029,-0.12500047
2021-03-25 00:00:00,23.17500067,0.07500029,23.89999962,0.07500029,21.60000038,-0.10000038,22.5,0,23.79999924,0,20.64999962,-0.40000057,22.39999962,-0.02500009,23,-0.07500029
2021-03-25 01:00:00,23.20000076,0.02500009,23.92499971,0.02500009,21.60000038,0,22.5,0,23.79999924,0,20.77499962,0.125,22.39999962,0,22.69999981,-0.30000019
2021-03-25 02:00:00,23.20000076,0,24.05000019,0.12500048,21.60000038,0,22.5,0,23.79999924,0,20.62500048,-0.14999914,22.39999962,0,22.89999962,0.19999981
2021-03-25 03:00:00,23.20000076,0,24.05000019,0,21.53333346,-0.06666692,22.5,0,23.82499933,0.02500009,20.5,-0.12500048,22.39999962,0,22.89999962,0
2021-03-25 04:00:00,23.20000076,0,23.67499971,-0.37500048,21.5,-0.03333346,22.5,0,23.79999924,-0.02500009,20.39999962,-0.10000038,22.39999962,0,22.89999962,0
2021-03-25 05:00:00,23.12000046,-0.0800003,23.89999962,0.22499991,21.56666692,0.06666692,22.5,0,23.79999924,0,20.4749999,0.07500028,22.39999962,0,22.89999962,0
2021-03-25 06:00:00,23.15000057,0.03000011,23.89999962,0,21.44999981,-0.11666711,22.42499971,-0.07500029,23.79999924,0,20.8499999,0.375,22.5,0.10000038,22.83999939,-0.06000023
2021-03-25 07:00:00,23.05000019,-0.10000038,23.89999962,0,21.34999943,-0.10000038,22.39999962,-0.02500009,23.79999924,0,21,0.1500001,22.39999962,-0.10000038,22.84999943,0.01000004
2021-03-25 08:00:00,23,-0.05000019,23.82499981,-0.07499981,21.29999924,-0.05000019,22.39999962,0,23.79999924,0,21.0250001,0.0250001,22.37499952,-0.0250001,22.77499962,-0.07499981
2021-03-25 09:00:00,23,0,23.62500048,-0.19999933,21.42499971,0.12500047,22.33999939,-0.06000023,23.82499933,0.02500009,21.10000038,0.07500028,22.32499933,-0.05000019,22.70000076,-0.07499886
2021-03-25 10:00:00,22.75,-0.25,23.60000038,-0.0250001,21.70000029,0.27500058,22.29999924,-0.04000015,23.79999924,-0.02500009,21.15000057,0.05000019,22.39999962,0.07500029,22.72500038,0.02499962
2021-03-25 11:00:00,22.7249999,-0.0250001,23.60000038,0,21.79999924,0.09999895,22.25,-0.04999924,23.79999924,0,21.20000076,0.05000019,22.5250001,0.12500048,22.82499933,0.09999895
2021-03-25 12:00:00,22.79999924,0.07499934,23.67500067,0.07500029,21.72500038,-0.07499886,22.20000076,-0.04999924,23.87499952,0.07500028,21.27499962,0.07499886,22.67500067,0.15000057,22.89999962,0.07500029
2021-03-25 13:00:00,22.94999981,0.15000057,23.39999962,-0.27500105,21.89999962,0.17499924,22.20000076,0,23.89999962,0.0250001,21.32499933,0.04999971,22.75,0.07499933,22.95999985,0.06000023
2021-03-25 14:00:00,23.2249999,0.27500009,23.60000038,0.20000076,21.17500019,-0.72499943,22.20000076,0,23.89999962,0,21.39999962,0.07500029,22.79999924,0.04999924,23.17500067,0.21500082
2021-03-25 15:00:00,23.1500001,-0.0749998,23.72500038,0.125,20.67499971,-0.50000048,22.20000076,0,23.89999962,0,21.39999962,0,22.79999924,0,23.20000076,0.02500009
2021-03-25 16:00:00,22.52500057,-0.62499953,23.92500019,0.19999981,21.24999952,0.57499981,22.24000015,0.03999939,23.87499952,-0.0250001,21.41999969,0.02000007,22.72500038,-0.07499886,23.10000038,-0.10000038
2021-03-25 17:00:00,22.77499962,0.24999905,24.0250001,0.09999991,21.29999971,0.05000019,22.29999924,0.05999909,23.79999924,-0.07500028,21.57500029,0.1550006,22.67500067,-0.04999971,23.10000038,0
2021-03-25 18:00:00,22.84999943,0.07499981,23.75,-0.2750001,20.69999981,-0.5999999,22.29999924,0,23.79999924,0,21.55000019,-0.0250001,22.57500029,-0.10000038,23.32500029,0.22499991
2021-03-25 19:00:00,22.94999981,0.10000038,23.89999962,0.14999962,21.26666641,0.5666666,22.32499933,0.02500009,23.82499933,0.02500009,21.39999962,-0.15000057,22.5,-0.07500029,23.60000038,0.27500009
2021-03-25 20:00:00,23,0.05000019,23.85999947,-0.04000015,21.70000038,0.43333397,22.39999962,0.07500029,23.89999962,0.07500029,21.5,0.10000038,22.44999981,-0.05000019,23.1500001,-0.45000028
2021-03-25 21:00:00,23,0,23.75,-0.10999947,21.84999943,0.14999905,22.42499971,0.02500009,23.89999962,0,21.5,0,22.39999962,-0.05000019,23,-0.1500001
2021-03-25 22:00:00,23,0,23.7249999,-0.0250001,21.55000019,-0.29999924,22.5,0.07500029,23.89999962,0,21.5,0,22.39999962,0,23.0250001,0.0250001
2021-03-25 23:00:00,23,0,23.79999924,0.07499934,21.34999943,-0.20000076,22.5,0,23.89999962,0,21.20000029,-0.29999971,22.32499933,-0.07500029,23.10000038,0.07500028
2021-03-26 00:00:00,23.10000038,0.10000038,23.79999924,0,21.25,-0.09999943,22.5,0,23.92499971,0.02500009,20.7249999,-0.47500039,22.29999924,-0.02500009,23.10000038,0
2021-03-26 01:00:00,23.10000038,0,23.79999924,0,21.10000038,-0.14999962,22.39999962,-0.10000038,24,0.07500029,20.75,0.0250001,22.29999924,0,23.10000038,0
2021-03-26 02:00:00,23.10000038,0,23.79999924,0,21.10000038,0,22.39999962,0,24,0,20.60000038,-0.14999962,22.29999924,0,23.10000038,0
2021-03-26 03:00:00,23.10000038,0,23.79999924,0,21.05000019,-0.05000019,22.39999962,0,24,0,20.42499971,-0.17500067,22.29999924,0,23.10000038,0
2021-03-26 04:00:00,23.10000038,0,23.72500038,-0.07499886,20.7249999,-0.32500029,22.39999962,0,24,0,20.37499952,-0.05000019,22.22500038,-0.07499886,23.10000038,0
2021-03-26 05:00:00,23.10000038,0,23.70000076,-0.02499962,21,0.2750001,22.29999924,-0.10000038,23.67499971,-0.32500029,20.39999962,0.0250001,22.20000076,-0.02499962,23.10000038,0
2021-03-26 06:00:00,23.10000038,0,23.70000076,0,21,0,22.29999924,0,23.89999962,0.22499991,20.79999924,0.39999962,22.25,0.04999924,23.10000038,0
2021-03-26 07:00:00,23.10000038,0,23.70000076,0,21,0,22.29999924,0,23.94999981,0.05000019,20.84999943,0.05000019,22.27499962,0.02499962,23.20000076,0.10000038
2021-03-26 08:00:00,23.20000076,0.10000038,23.70000076,0,21,0,22.29999924,0,24,0.05000019,20.92499971,0.07500028,22.29999924,0.02499962,23.12500048,-0.07500028
2021-03-26 09:00:00,23.13333384,-0.06666692,23.67500067,-0.02500009,21,0,22.29999924,0,24,0,21,0.07500029,22.39999962,0.10000038,23.10000038,-0.0250001
2021-03-26 10:00:00,22.57999992,-0.55333392,23.60000038,-0.07500029,21.20000076,0.20000076,22.29999924,0,24,0,21.05000019,0.05000019,22.4749999,0.07500028,23.17500067,0.07500029
2021-03-26 11:00:00,22.32499981,-0.25500011,23.60000038,0,21.20000076,0,22.29999924,0,24,0,21.10000038,0.05000019,22.65000057,0.17500067,23.22500038,0.04999971
2021-03-26 12:00:00,22.62500048,0.30000067,23.60000038,0,21.25,0.04999924,22.29999924,0,23.77999992,-0.22000008,21.17500067,0.07500029,22.70000076,0.05000019,23.22500038,0
2021-03-26 13:00:00,22.87499952,0.24999904,23.60000038,0,21.29999924,0.04999924,22.20000076,-0.09999848,23.89999962,0.1199997,21.20000076,0.02500009,22.60000038,-0.10000038,23.20000076,-0.02499962
2021-03-26 14:00:00,23.05000019,0.17500067,23.60000038,0,21.29999924,0,22.20000076,0,23.89999962,0,21.29999971,0.09999895,22.60000038,0,23.20000076,0
2021-03-26 15:00:00,22.55000019,-0.5,23.5250001,-0.07500028,21.37499952,0.07500028,22.20000076,0,23.89999962,0,21.39999962,0.09999991,22.60000038,0,23.22500038,0.02499962
2021-03-26 16:00:00,22.77499962,0.22499943,23.39999962,-0.12500048,21.32499933,-0.05000019,22.20000076,0,23.89999962,0,21.37499952,-0.0250001,22.55000019,-0.05000019,23.29999924,0.07499886
2021-03-26 17:00:00,22.79999924,0.02499962,23.4749999,0.07500028,21.39999962,0.07500029,22.25,0.04999924,23.89999962,0,21.39999962,0.0250001,22.5,-0.05000019,23.20000076,-0.09999848
2021-03-26 18:00:00,22.79999924,0,23.60000038,0.12500048,21.37499952,-0.0250001,22.29999924,0.04999924,23.89999962,0,21.55000019,0.15000057,22.5,0,23.29999924,0.09999848
2021-03-26 19:00:00,22.89999962,0.10000038,23.60000038,0,21.55000019,0.17500067,22.29999924,0,23.82499933,-0.07500029,21.60000038,0.05000019,22.44999981,-0.05000019,23.5250001,0.22500086
2021-03-26 20:00:00,22.84999943,-0.05000019,23.55000019,-0.05000019,21.87499952,0.32499933,22.34999943,0.05000019,23.89999962,0.07500029,21.55000019,-0.05000019,22.39999962,-0.05000019,23.4749999,-0.0500002
2021-03-26 21:00:00,22.84999943,0,23.34999943,-0.20000076,22,0.12500048,22.39999962,0.05000019,23.89999962,0,21.32499981,-0.22500038,22.39999962,0,23.4749999,0
2021-03-26 22:00:00,22.9749999,0.12500047,23.54999971,0.20000028,21.69999981,-0.30000019,22.39999962,0,23.89999962,0,21.27499962,-0.05000019,22.37499952,-0.0250001,23.2750001,-0.1999998
2021-03-26 23:00:00,23.05000019,0.07500029,23.75,0.20000029,21.55000019,-0.14999962,22.39999962,0,23.89999962,0,21.20000076,-0.07499886,22.29999924,-0.07500028,23.29999924,0.02499914
2021-03-27 00:00:00,23.10000038,0.05000019,23.55000019,-0.19999981,21.34999943,-0.20000076,22.39999962,0,23.89999962,0,21.20000076,0,22.29999924,0,23.29999924,0
2021-03-27 01:00:00,23.22500038,0.125,23.5,-0.05000019,21.25,-0.09999943,22.39999962,0,23.89999962,0,21.15000057,-0.05000019,22.22500038,-0.07499886,23.29999924,0
2021-03-27 02:00:00,23.39999962,0.17499924,23.5,0,21.12500048,-0.12499952,22.37499952,-0.0250001,23.89999962,0,21.10000038,-0.05000019,22.20000076,-0.02499962,23.29999924,0
2021-03-27 03:00:00,23.39999962,0,23.67500019,0.17500019,21.10000038,-0.0250001,22.29999924,-0.07500028,23.89999962,0,21.10000038,0,22.20000076,0,23.29999924,0
2021-03-27 04:00:00,23.39999962,0,23.79999924,0.12499905,21.10000038,0,22.27499962,-0.02499962,23.89999962,0,21.20000076,0.10000038,22.20000076,0,23.29999924,0
2021-03-27 05:00:00,23.5,0.10000038,23.79999924,0,21.0250001,-0.07500028,22.20000076,-0.07499886,23.89999962,0,21.20000076,0,22.20000076,0,23.29999924,0
2021-03-27 06:00:00,23.5250001,0.0250001,23.79999924,0,21,-0.0250001,22.20000076,0,23.92499971,0.02500009,21.20000076,0,22.22500038,0.02499962,23.29999924,0
2021-03-27 07:00:00,23.60000038,0.07500028,23.79999924,0,21,0,22.20000076,0,24,0.07500029,21.25,0.04999924,22.20000076,-0.02499962,23.26666641,-0.03333283
2021-03-27 08:00:00,23.60000038,0,23.79999924,0,21.08000031,0.08000031,22.17500067,-0.02500009,24,0,21.22500038,-0.02499962,22.2750001,0.07499934,23.31999969,0.05333328
2021-03-27 09:00:00,23.60000038,0,23.62500048,-0.17499876,21.17500019,0.09499988,22.10000038,-0.07500029,24,0,21.25,0.02499962,22.44999981,0.17499971,23.27499962,-0.04500007
2021-03-27 10:00:00,23.55000019,-0.05000019,23.60000038,-0.0250001,21.29999971,0.12499952,22.10000038,0,24,0,20.7249999,-0.5250001,22.7249999,0.27500009,23.25,-0.02499962
2021-03-27 11:00:00,23.5250001,-0.02500009,23.5250001,-0.07500028,21.29999924,-4.7E-07,22.10000038,0,23.7249999,-0.2750001,21.12500048,0.40000058,22.92499971,0.19999981,23.75,0.5
2021-03-27 12:00:00,23.62500048,0.10000038,23.57500029,0.05000019,21.39999962,0.10000038,22.05000019,-0.05000019,23.84999943,0.12499953,21.27499962,0.14999914,23,0.07500029,23.70000076,-0.04999924
2021-03-27 13:00:00,23.42499971,-0.20000077,23.87500048,0.30000019,21.55000019,0.15000057,22.10000038,0.05000019,23.79999924,-0.05000019,21.4749999,0.20000028,22.75,-0.25,23.67500067,-0.02500009
2021-03-27 14:00:00,23.13333384,-0.29166587,24.39999962,0.52499914,21.76666641,0.21666622,22.10000038,0,23.79999924,0,21.44999981,-0.02500009,22.7249999,-0.0250001,23.79999924,0.12499857
2021-03-27 15:00:00,23.10000038,-0.03333346,24.12000008,-0.27999954,21.89999962,0.13333321,22.10000038,0,23.72500038,-0.07499886,21.44999981,0,22.75,0.0250001,23.4749999,-0.32499934
2021-03-27 16:00:00,23.17500067,0.07500029,24.1500001,0.03000002,22.0250001,0.12500048,22.17500067,0.07500029,23.62500048,-0.0999999,21.2249999,-0.22499991,22.70000076,-0.04999924,22.82500029,-0.64999961
2021-03-27 17:00:00,23.29999971,0.12499904,24.29999971,0.14999961,22.10000038,0.07500028,22.20000076,0.02500009,23.75,0.12499952,20.4000001,-0.8249998,22.60000038,-0.10000038,22.7750001,-0.05000019
2021-03-27 18:00:00,23.42499971,0.125,24.42499971,0.125,22.07500029,-0.02500009,22.20000076,0,23.84999943,0.09999943,20.375,-0.0250001,22.56666692,-0.03333346,22.57500029,-0.19999981
2021-03-27 19:00:00,23.44999981,0.0250001,24.37499952,-0.05000019,21.75,-0.32500029,22.20000076,0,23.89999962,0.05000019,20.5999999,0.2249999,22.5,-0.06666692,22.92499971,0.34999942
2021-03-27 20:00:00,23.34999943,-0.10000038,24.25,-0.12499952,21.5250001,-0.2249999,22.20000076,0,23.89999962,0,20.2750001,-0.3249998,22.60000038,0.10000038,23.20000076,0.27500105
2021-03-27 21:00:00,23.29999924,-0.05000019,24.2249999,-0.0250001,21.75,0.2249999,22.20000076,0,24,0.10000038,20,-0.2750001,22.60000038,0,23.15000057,-0.05000019
2021-03-27 22:00:00,23.27999954,-0.0199997,24.12500048,-0.09999942,21.69999981,-0.05000019,22.20000076,0,24,0,20.70000076,0.70000076,22.60000038,0,23,-0.15000057
2021-03-27 23:00:00,23.20000076,-0.07999878,24.15000057,0.02500009,21.57500029,-0.12499952,22.20000076,0,24,0,20.72500038,0.02499962,22.60000038,0,22.69999981,-0.30000019
2021-03-28 00:00:00,23.12500048,-0.07500028,23.625,-0.52500057,21.34999943,-0.22500086,22.20000076,0,24,0,20.86666616,0.14166578,22.60000038,0,22.92499971,0.2249999
2021-03-28 01:00:00,23.20000076,0.07500028,23.5250001,-0.0999999,21.29999924,-0.05000019,22.20000076,0,24,0,20.95999985,0.09333369,22.5,-0.10000038,23.05000019,0.12500048
2021-03-28 03:00:00+02:00,23.29999924,0.09999848,23.62500048,0.10000038,21.20000076,-0.09999848,22.29999924,0.09999848,24,0,21,0.04000015,22.5,0,22.5250001,-0.52500009
2021-03-28 04:00:00+02:00,23.20000076,-0.09999848,23.70000076,0.07500028,21.10000038,-0.10000038,22.29999924,0,24,0,21.07500029,0.07500029,22.5,0,22.3499999,-0.1750002
2021-03-28 05:00:00+02:00,23.20000076,0,23.70000076,0,21,-0.10000038,22.29999924,0,24,0,20.875,-0.20000029,22.4749999,-0.0250001,22.10000038,-0.24999952
2021-03-28 06:00:00+02:00,23.20000076,0,23.70000076,0,20.75,-0.25,22.20000076,-0.09999848,24,0,20.44999981,-0.42500019,22.42499971,-0.05000019,21.67499971,-0.42500067
2021-03-28 07:00:00+02:00,23.20000076,0,23.70000076,0,20.69999981,-0.05000019,22.20000076,0,24.06666692,0.06666692,20.07500029,-0.37499952,22.4749999,0.05000019,21.75,0.07500029
2021-03-28 08:00:00+02:00,23.20000076,0,23.70000076,0,20.42499971,-0.2750001,22.20000076,0,24.10000038,0.03333346,20,-0.07500029,22.60000038,0.12500048,21.67500019,-0.07499981
2021-03-28 09:00:00+02:00,23.20000076,0,23.79999971,0.09999895,20.67499971,0.25,22.20000076,0,24.10000038,0,19.82499981,-0.17500019,22.60000038,0,22.10000038,0.42500019
2021-03-28 10:00:00+02:00,23.22500038,0.02499962,23.76666641,-0.0333333,21.27499962,0.59999991,22.20000076,0,24.0250001,-0.07500028,20.39999962,0.57499981,22.57500029,-0.02500009,22.29999924,0.19999886
2021-03-28 11:00:00+02:00,23.20000076,-0.02499962,23.55000019,-0.21666622,21.57500029,0.30000067,22.20000076,0,24.07500029,0.05000019,20.05000019,-0.34999943,22.87499952,0.29999923,22.44999981,0.15000057
2021-03-28 12:00:00+02:00,23.27499962,0.07499886,23.7249999,0.17499971,21.87499952,0.29999923,22.20000076,0,24.10000038,0.02500009,19.79999971,-0.25000048,22.89999962,0.0250001,22.9749999,0.52500009
2021-03-28 13:00:00+02:00,23.32499933,0.04999971,23.5250001,-0.1999998,22,0.12500048,22.17500067,-0.02500009,24.10000038,0,20.05000019,0.25000048,23,0.10000038,22.69999981,-0.27500009
2021-03-28 14:00:00+02:00,23.2750001,-0.04999923,23.67500067,0.15000057,22,0,22.10000038,-0.07500029,24.10000038,0,19.75,-0.30000019,23.05000019,0.05000019,22.67499971,-0.0250001
2021-03-28 15:00:00+02:00,23.20000029,-0.07499981,23.70000076,0.02500009,21.69999981,-0.30000019,22.17500067,0.07500029,24.06000023,-0.04000015,19.94999981,0.19999981,22.7249999,-0.32500029,22.9749999,0.30000019
2021-03-28 16:00:00+02:00,23.37499952,0.17499923,23.80000019,0.09999943,22.19999981,0.5,22.20000076,0.02500009,24,-0.06000023,20.39999962,0.44999981,22.7750001,0.0500002,23.05000019,0.07500029
2021-03-28 17:00:00+02:00,23.39999962,0.0250001,24.25,0.44999981,22.44999981,0.25,22.20000076,0,24,0,20.67500067,0.27500105,22.67500067,-0.09999943,23,-0.05000019
2021-03-28 18:00:00+02:00,23.39999962,0,24.12500048,-0.12499952,22.17500019,-0.27499962,22.20000076,0,24,0,20.82499933,0.14999866,22.60000038,-0.07500029,23,0
2021-03-28 19:00:00+02:00,23.27499962,-0.125,24.05000019,-0.07500029,22.3499999,0.17499971,22.20000076,0,24,0,20.94999981,0.12500048,22.60000038,0,22.69999981,-0.30000019
2021-03-28 20:00:00+02:00,23.20000076,-0.07499886,24.10000038,0.05000019,22.0999999,-0.25,22.20000076,0,24,0,21.06666692,0.11666711,22.5250001,-0.07500028,22.66666667,-0.03333314
2021-03-28 21:00:00+02:00,23.12500048,-0.07500028,23.8,-0.30000038,21.57500029,-0.52499961,22.20000076,0,24,0,21.18000069,0.11333377,22.44999981,-0.07500029,22.74000015,0.07333348
2021-03-28 22:00:00+02:00,23.0250001,-0.10000038,23.87499952,0.07499952,21.70000076,0.12500047,22.20000076,0,24,0,21.17500067,-0.00500002,22.39999962,-0.05000019,22.87499952,0.13499937
2021-03-28 23:00:00+02:00,22.75,-0.2750001,23.89999962,0.0250001,21.62500048,-0.07500028,22.25,0.04999924,24.10000038,0.10000038,21.07500029,-0.10000038,22.37499952,-0.0250001,23,0.12500048
2021-03-29 00:00:00+02:00,22.94999981,0.19999981,24,0.10000038,21.5250001,-0.10000038,22.29999924,0.04999924,24.10000038,0,21.0250001,-0.05000019,22.29999924,-0.07500028,23,0
2021-03-29 01:00:00+02:00,23.0250001,0.07500029,24.05000019,0.05000019,21.39999962,-0.12500048,22.29999924,0,24.10000038,0,21.10000038,0.07500028,22.29999924,0,23,0
2021-03-29 02:00:00+02:00,22.69999981,-0.32500029,24.10000038,0.05000019,21.29999924,-0.10000038,22.29999924,0,24.10000038,0,21.10000038,0,22.29999924,0,23,0
2021-03-29 03:00:00+02:00,22.86666616,0.16666635,24.10000038,0,21.29999924,0,22.20000076,-0.09999848,24.10000038,0,21.10000038,0,22.29999924,0,23,0
2021-03-29 04:00:00+02:00,22.79999924,-0.06666692,24.10000038,0,21.25999985,-0.03999939,22.20000076,0,24.10000038,0,21.10000038,0,22.29999924,0,23,0
2021-03-29 05:00:00+02:00,22.79999924,0,24.10000038,0,21.29999924,0.03999939,22.20000076,0,24.10000038,0,21.05000019,-0.05000019,22.29999924,0,23,0
2021-03-29 06:00:00+02:00,22.72500038,-0.07499886,24.0250001,-0.07500028,21.22500038,-0.07499886,22.20000076,0,24.10000038,0,21.20000076,0.15000057,22.20000076,-0.09999848,23.0250001,0.0250001
2021-03-29 07:00:00+02:00,22.70000076,-0.02499962,24.05000019,0.02500009,21.07500029,-0.15000009,22.20000076,0,24.10000038,0,21.29999924,0.09999848,22.23333359,0.03333283,23.15000057,0.12500047
2021-03-29 08:00:00+02:00,22.70000076,0,23.59999943,-0.45000076,21.0250001,-0.05000019,22.15000057,-0.05000019,24.10000038,0,21.29999924,0,22.25999985,0.02666626,23.17500067,0.0250001
2021-03-29 09:00:00+02:00,22.76666641,0.06666565,23.9749999,0.37500047,21.10000038,0.07500028,22.10000038,-0.05000019,24.10000038,0,21.29999924,0,22.22500038,-0.03499947,23.0250001,-0.15000057
2021-03-29 10:00:00+02:00,22.79999924,0.03333283,24.15000057,0.17500067,21.10000038,0,22.10000038,0,24.10000038,0,21.29999924,0,22.32499933,0.09999895,23,-0.0250001
2021-03-29 11:00:00+02:00,22.89999962,0.10000038,23.69999981,-0.45000076,21.27999992,0.17999954,22.17500067,0.07500029,24.10000038,0,21.29999924,0,22.42499971,0.10000038,23,0
2021-03-29 12:00:00+02:00,23,0.10000038,23.94999981,0.25,21.44999981,0.16999989,22.20000076,0.02500009,24,-0.10000038,21.39999962,0.10000038,22.5,0.07500029,23.07500029,0.07500029
2021-03-29 13:00:00+02:00,23.25,0.25,24.5,0.55000019,21.375,-0.07499981,22.20000076,0,24,0,21.39999962,0,22.60000038,0.10000038,23.10000038,0.02500009
2021-03-29 14:00:00+02:00,23.22500038,-0.02499962,24.17500019,-0.32499981,20.69999981,-0.67500019,22.20000076,0,24,0,21.39999962,0,22.70000076,0.10000038,23.10000038,0
2021-03-29 15:00:00+02:00,23.10000038,-0.125,24,-0.17500019,21.07500029,0.37500048,22.20000076,0,24,0,21.39999962,0,22.68000069,-0.02000007,23.15000057,0.05000019
2021-03-29 16:00:00+02:00,23.10000038,0,23.67499971,-0.32500029,21.29999971,0.22499942,22.20000076,0,24,0,21.33999977,-0.05999985,22.65000057,-0.03000012,23.20000076,0.05000019
2021-03-29 17:00:00+02:00,23.05000019,-0.05000019,23.7249999,0.05000019,21.42499971,0.125,22.20000076,0,24.0250001,0.0250001,21.44999981,0.11000004,22.70000076,0.05000019,23.375,0.17499924
